deployment_mode,scenario,metric,statistic,value,run_count
edge_only,fault_free,detector_cpu_median,max,3.809,5
edge_only,fault_free,detector_cpu_min,count,5,5
edge_only,fault_free,detector_cpu_min,mean,0.7053999999999999,5
edge_only,fault_free,detector_cpu_min,median,0.083,5
edge_only,fault_free,detector_cpu_min,std,0.9286621021663368,5
edge_only,fault_free,detector_cpu_min,p95,1.9375999999999998,5
edge_only,fault_free,detector_cpu_min,min,0.067,5
edge_only,fault_free,detector_cpu_min,max,2.126,5
edge_only,fault_free,detector_cpu_p95,count,5,5
edge_only,fault_free,detector_cpu_p95,mean,8.45416,5
edge_only,fault_free,detector_cpu_p95,median,7.801799999999999,5
edge_only,fault_free,detector_cpu_p95,std,1.6739736622032024,5
edge_only,fault_free,detector_cpu_p95,p95,10.594669999999999,5
edge_only,fault_free,detector_cpu_p95,min,6.922149999999999,5
edge_only,fault_free,detector_cpu_p95,max,10.878699999999998,5
edge_only,fault_free,detector_cpu_std,count,5,5
edge_only,fault_free,detector_cpu_std,mean,2.781589022559619,5
edge_only,fault_free,detector_cpu_std,median,2.8846051740007375,5
edge_only,fault_free,detector_cpu_std,std,0.867395411048215,5
edge_only,fault_free,detector_cpu_std,p95,3.621071109937035,5
edge_only,fault_free,detector_cpu_std,min,1.7700800817534772,5
edge_only,fault_free,detector_cpu_std,max,3.6239243644122836,5
edge_only,fault_free,detector_memory_count,count,5,5
edge_only,fault_free,detector_memory_count,mean,159.0,5
edge_only,fault_free,detector_memory_count,median,159.0,5
edge_only,fault_free,detector_memory_count,std,0.7071067811865476,5
edge_only,fault_free,detector_memory_count,p95,159.8,5
edge_only,fault_free,detector_memory_count,min,158.0,5
edge_only,fault_free,detector_memory_count,max,160.0,5
edge_only,fault_free,detector_memory_max,count,5,5
edge_only,fault_free,detector_memory_max,mean,259375923.2,5
edge_only,fault_free,detector_memory_max,median,260026368.0,5
edge_only,fault_free,detector_memory_max,std,2017672.7203516432,5
edge_only,fault_free,detector_memory_max,p95,260884889.6,5
edge_only,fault_free,detector_memory_max,min,255901696.0,5
edge_only,fault_free,detector_memory_max,max,260993024.0,5
edge_only,fault_free,detector_memory_mean,count,5,5
edge_only,fault_free,detector_memory_mean,mean,257192412.18812513,5
edge_only,fault_free,detector_memory_mean,median,257795836.75949368,5
edge_only,fault_free,detector_memory_mean,std,1358380.0713326654,5
edge_only,fault_free,detector_memory_mean,p95,257809478.58515722,5
edge_only,fault_free,detector_memory_mean,min,254762518.5408805,5
edge_only,fault_free,detector_memory_mean,max,257810483.2,5
edge_only,fault_free,detector_memory_median,count,5,5
edge_only,fault_free,detector_memory_median,mean,257171865.6,5
edge_only,fault_free,detector_memory_median,median,257773568.0,5
edge_only,fault_free,detector_memory_median,std,1358102.28943066,5
edge_only,fault_free,detector_memory_median,p95,257795686.4,5
edge_only,fault_free,detector_memory_median,min,254742528.0,5
edge_only,fault_free,detector_memory_median,max,257800192.0,5
edge_only,fault_free,detector_memory_min,count,5,5
edge_only,fault_free,detector_memory_min,mean,256927334.4,5
edge_only,fault_free,detector_memory_min,median,257531904.0,5
edge_only,fault_free,detector_memory_min,std,1367921.7363156418,5
edge_only,fault_free,detector_memory_min,p95,257550745.6,5
edge_only,fault_free,detector_memory_min,min,254480384.0,5
edge_only,fault_free,detector_memory_min,max,257552384.0,5
edge_only,fault_free,detector_memory_p95,count,5,5
edge_only,fault_free,detector_memory_p95,mean,257381703.68,5
edge_only,fault_free,detector_memory_p95,median,257990860.8,5
edge_only,fault_free,detector_memory_p95,std,1351288.1825322872,5
edge_only,fault_free,detector_memory_p95,p95,257994178.56,5
edge_only,fault_free,detector_memory_p95,min,254964531.2,5
edge_only,fault_free,detector_memory_p95,max,257994752.0,5
edge_only,fault_free,detector_memory_std,count,5,5
edge_only,fault_free,detector_memory_std,mean,209230.01956891108,5
edge_only,fault_free,detector_memory_std,median,207498.73004384115,5
edge_only,fault_free,detector_memory_std,std,52334.446832452915,5
edge_only,fault_free,detector_memory_std,p95,271194.11291102046,5
edge_only,fault_free,detector_memory_std,min,147829.5279782174,5
edge_only,fault_free,detector_memory_std,max,279083.5418652566,5
edge_only,fault_free,detector_processing_ms_count,count,5,5
edge_only,fault_free,detector_processing_ms_count,mean,156.0,5
edge_only,fault_free,detector_processing_ms_count,median,156.0,5
edge_only,fault_free,detector_processing_ms_count,std,1.224744871391589,5
edge_only,fault_free,detector_processing_ms_count,p95,157.0,5
edge_only,fault_free,detector_processing_ms_count,min,154.0,5
edge_only,fault_free,detector_processing_ms_count,max,157.0,5
edge_only,fault_free,detector_processing_ms_max,count,5,5
edge_only,fault_free,detector_processing_ms_max,mean,101.2110710144043,5
edge_only,fault_free,detector_processing_ms_max,median,100.0370979309082,5
edge_only,fault_free,detector_processing_ms_max,std,2.0524265632234884,5
edge_only,fault_free,detector_processing_ms_max,p95,104.04233932495117,5
edge_only,fault_free,detector_processing_ms_max,min,99.81107711791992,5
edge_only,fault_free,detector_processing_ms_max,max,104.67314720153809,5
edge_only,fault_free,detector_processing_ms_mean,count,5,5
edge_only,fault_free,detector_processing_ms_mean,mean,50.04601484134203,5
edge_only,fault_free,detector_processing_ms_mean,median,50.31440060609465,5
edge_only,fault_free,detector_processing_ms_mean,std,2.2725329710344124,5
edge_only,fault_free,detector_processing_ms_mean,p95,52.578914526737094,5
edge_only,fault_free,detector_processing_ms_mean,min,46.75891596800203,5
edge_only,fault_free,detector_processing_ms_mean,max,53.13501755396525,5
edge_only,fault_free,detector_processing_ms_median,count,5,5
edge_only,fault_free,detector_processing_ms_median,mean,49.489665031433105,5
edge_only,fault_free,detector_processing_ms_median,median,50.240278244018555,5
edge_only,fault_free,detector_processing_ms_median,std,3.7163208973379454,5
edge_only,fault_free,detector_processing_ms_median,p95,52.83646583557129,5
edge_only,fault_free,detector_processing_ms_median,min,43.335914611816406,5
edge_only,fault_free,detector_processing_ms_median,max,53.456664085388184,5
edge_only,fault_free,detector_processing_ms_min,count,5,5
edge_only,fault_free,detector_processing_ms_min,mean,2.9318809509277344,5
edge_only,fault_free,detector_processing_ms_min,median,2.9256343841552734,5
edge_only,fault_free,detector_processing_ms_min,std,0.0915510890236667,5
edge_only,fault_free,detector_processing_ms_min,p95,3.0397415161132812,5
edge_only,fault_free,detector_processing_ms_min,min,2.8085708618164062,5
edge_only,fault_free,detector_processing_ms_min,max,3.057241439819336,5
edge_only,fault_free,detector_processing_ms_p95,count,5,5
edge_only,fault_free,detector_processing_ms_p95,mean,96.91854000091553,5
edge_only,fault_free,detector_processing_ms_p95,median,97.44046926498413,5
edge_only,fault_free,detector_processing_ms_p95,std,2.2359142963627496,5
edge_only,fault_free,detector_processing_ms_p95,p95,98.91142129898071,5
edge_only,fault_free,detector_processing_ms_p95,min,93.19889545440674,5
edge_only,fault_free,detector_processing_ms_p95,max,99.22370910644531,5
edge_only,fault_free,detector_processing_ms_std,count,5,5
edge_only,fault_free,detector_processing_ms_std,mean,29.26433059311431,5
edge_only,fault_free,detector_processing_ms_std,median,29.02092322139732,5
edge_only,fault_free,detector_processing_ms_std,std,1.2667483306185818,5
edge_only,fault_free,detector_processing_ms_std,p95,30.75230395289449,5
edge_only,fault_free,detector_processing_ms_std,min,27.959119670340066,5
edge_only,fault_free,detector_processing_ms_std,max,30.879994604395463,5
edge_only,fault_free,diagnosis_latency_ms_count,count,5,5
edge_only,fault_free,diagnosis_latency_ms_count,mean,0.0,5
edge_only,fault_free,diagnosis_latency_ms_count,median,0.0,5
edge_only,fault_free,diagnosis_latency_ms_count,std,0.0,5
edge_only,fault_free,diagnosis_latency_ms_count,p95,0.0,5
edge_only,fault_free,diagnosis_latency_ms_count,min,0.0,5
edge_only,fault_free,diagnosis_latency_ms_count,max,0.0,5
edge_only,fault_free,e2e_latency_ms_count,count,5,5
edge_only,fault_free,e2e_latency_ms_count,mean,0.0,5
edge_only,fault_free,e2e_latency_ms_count,median,0.0,5
edge_only,fault_free,e2e_latency_ms_count,std,0.0,5
edge_only,fault_free,e2e_latency_ms_count,p95,0.0,5
edge_only,fault_free,e2e_latency_ms_count,min,0.0,5
edge_only,fault_free,e2e_latency_ms_count,max,0.0,5
edge_only,fault_free,escalated_samples,count,5,5
edge_only,fault_free,escalated_samples,mean,0.0,5
edge_only,fault_free,escalated_samples,median,0.0,5
edge_only,fault_free,escalated_samples,std,0.0,5
edge_only,fault_free,escalated_samples,p95,0.0,5
edge_only,fault_free,escalated_samples,min,0.0,5
edge_only,fault_free,escalated_samples,max,0.0,5
edge_only,fault_free,estimated_cloud_data_bytes,count,5,5
edge_only,fault_free,estimated_cloud_data_bytes,mean,0.0,5
edge_only,fault_free,estimated_cloud_data_bytes,median,0.0,5
edge_only,fault_free,estimated_cloud_data_bytes,std,0.0,5
edge_only,fault_free,estimated_cloud_data_bytes,p95,0.0,5
edge_only,fault_free,estimated_cloud_data_bytes,min,0.0,5
edge_only,fault_free,estimated_cloud_data_bytes,max,0.0,5
edge_only,fault_free,estimated_cloud_data_bytes_per_minute,count,5,5
edge_only,fault_free,estimated_cloud_data_bytes_per_minute,mean,0.0,5
edge_only,fault_free,estimated_cloud_data_bytes_per_minute,median,0.0,5
edge_only,fault_free,estimated_cloud_data_bytes_per_minute,std,0.0,5
edge_only,fault_free,estimated_cloud_data_bytes_per_minute,p95,0.0,5
edge_only,fault_free,estimated_cloud_data_bytes_per_minute,min,0.0,5
edge_only,fault_free,estimated_cloud_data_bytes_per_minute,max,0.0,5
edge_only,fault_free,estimated_sample_bytes,count,5,5
edge_only,fault_free,estimated_sample_bytes,mean,983.644,5
edge_only,fault_free,estimated_sample_bytes,median,983.644,5
edge_only,fault_free,estimated_sample_bytes,std,0.0,5
edge_only,fault_free,estimated_sample_bytes,p95,983.644,5
edge_only,fault_free,estimated_sample_bytes,min,983.644,5
edge_only,fault_free,estimated_sample_bytes,max,983.644,5
edge_only,fault_free,measurement_seconds,count,5,5
edge_only,fault_free,measurement_seconds,mean,301.03717279434204,5
edge_only,fault_free,measurement_seconds,median,299.94857597351074,5
edge_only,fault_free,measurement_seconds,std,2.1196815052700844,5
edge_only,fault_free,measurement_seconds,p95,303.72273030281065,5
edge_only,fault_free,measurement_seconds,min,299.09999203681946,5
edge_only,fault_free,measurement_seconds,max,304.0349931716919,5
edge_only,fault_free,normal_decisions,count,5,5
edge_only,fault_free,normal_decisions,mean,31.2,5
edge_only,fault_free,normal_decisions,median,31.0,5
edge_only,fault_free,normal_decisions,std,0.4472135954999579,5
edge_only,fault_free,normal_decisions,p95,31.8,5
edge_only,fault_free,normal_decisions,min,31.0,5
edge_only,fault_free,normal_decisions,max,32.0,5
edge_only,fault_free,orchestrator_cpu_count,count,5,5
edge_only,fault_free,orchestrator_cpu_count,mean,32.0,5
edge_only,fault_free,orchestrator_cpu_count,median,32.0,5
edge_only,fault_free,orchestrator_cpu_count,std,0.0,5
edge_only,fault_free,orchestrator_cpu_count,p95,32.0,5
edge_only,fault_free,orchestrator_cpu_count,min,32.0,5
edge_only,fault_free,orchestrator_cpu_count,max,32.0,5
edge_only,fault_free,orchestrator_cpu_max,count,5,5
edge_only,fault_free,orchestrator_cpu_max,mean,0.0,5
edge_only,fault_free,orchestrator_cpu_max,median,0.0,5
edge_only,fault_free,orchestrator_cpu_max,std,0.0,5
edge_only,fault_free,orchestrator_cpu_max,p95,0.0,5
edge_only,fault_free,orchestrator_cpu_max,min,0.0,5
edge_only,fault_free,orchestrator_cpu_max,max,0.0,5
edge_only,fault_free,orchestrator_cpu_mean,count,5,5
edge_only,fault_free,orchestrator_cpu_mean,mean,0.0,5
edge_only,fault_free,orchestrator_cpu_mean,median,0.0,5
edge_only,fault_free,orchestrator_cpu_mean,std,0.0,5
edge_only,fault_free,orchestrator_cpu_mean,p95,0.0,5
edge_only,fault_free,orchestrator_cpu_mean,min,0.0,5
edge_only,fault_free,orchestrator_cpu_mean,max,0.0,5
edge_only,fault_free,orchestrator_cpu_median,count,5,5
edge_only,fault_free,orchestrator_cpu_median,mean,0.0,5
edge_only,fault_free,orchestrator_cpu_median,median,0.0,5
edge_only,fault_free,orchestrator_cpu_median,std,0.0,5
edge_only,fault_free,orchestrator_cpu_median,p95,0.0,5
edge_only,fault_free,orchestrator_cpu_median,min,0.0,5
edge_only,fault_free,orchestrator_cpu_median,max,0.0,5
edge_only,fault_free,orchestrator_cpu_min,count,5,5
edge_only,fault_free,orchestrator_cpu_min,mean,0.0,5
edge_only,fault_free,orchestrator_cpu_min,median,0.0,5
edge_only,fault_free,orchestrator_cpu_min,std,0.0,5
edge_only,fault_free,orchestrator_cpu_min,p95,0.0,5
edge_only,fault_free,orchestrator_cpu_min,min,0.0,5
edge_only,fault_free,orchestrator_cpu_min,max,0.0,5
edge_only,fault_free,orchestrator_cpu_p95,count,5,5
edge_only,fault_free,orchestrator_cpu_p95,mean,0.0,5
edge_only,fault_free,orchestrator_cpu_p95,median,0.0,5
edge_only,fault_free,orchestrator_cpu_p95,std,0.0,5
edge_only,fault_free,orchestrator_cpu_p95,p95,0.0,5
edge_only,fault_free,orchestrator_cpu_p95,min,0.0,5
edge_only,fault_free,orchestrator_cpu_p95,max,0.0,5
edge_only,fault_free,orchestrator_cpu_std,count,5,5
edge_only,fault_free,orchestrator_cpu_std,mean,0.0,5
edge_only,fault_free,orchestrator_cpu_std,median,0.0,5
edge_only,fault_free,orchestrator_cpu_std,std,0.0,5
edge_only,fault_free,orchestrator_cpu_std,p95,0.0,5
edge_only,fault_free,orchestrator_cpu_std,min,0.0,5
edge_only,fault_free,orchestrator_cpu_std,max,0.0,5
edge_only,fault_free,orchestrator_memory_count,count,5,5
edge_only,fault_free,orchestrator_memory_count,mean,32.0,5
edge_only,fault_free,orchestrator_memory_count,median,32.0,5
edge_only,fault_free,orchestrator_memory_count,std,0.0,5
edge_only,fault_free,orchestrator_memory_count,p95,32.0,5
edge_only,fault_free,orchestrator_memory_count,min,32.0,5
edge_only,fault_free,orchestrator_memory_count,max,32.0,5
edge_only,fault_free,orchestrator_memory_max,count,5,5
edge_only,fault_free,orchestrator_memory_max,mean,26445414.4,5
edge_only,fault_free,orchestrator_memory_max,median,27070464.0,5
edge_only,fault_free,orchestrator_memory_max,std,1624229.5360781986,5
edge_only,fault_free,orchestrator_memory_max,p95,28200140.8,5
edge_only,fault_free,orchestrator_memory_max,min,24764416.0,5
edge_only,fault_free,orchestrator_memory_max,max,28463104.0,5
edge_only,fault_free,orchestrator_memory_mean,count,5,5
edge_only,fault_free,orchestrator_memory_mean,mean,25766144.0,5
edge_only,fault_free,orchestrator_memory_mean,median,25920768.0,5
edge_only,fault_free,orchestrator_memory_mean,std,1190051.7477689784,5
edge_only,fault_free,orchestrator_memory_mean,p95,26961408.0,5
edge_only,fault_free,orchestrator_memory_mean,min,24538880.0,5
edge_only,fault_free,orchestrator_memory_mean,max,26993664.0,5
edge_only,fault_free,orchestrator_memory_median,count,5,5
edge_only,fault_free,orchestrator_memory_median,mean,25913344.0,5
edge_only,fault_free,orchestrator_memory_median,median,26767360.0,5
edge_only,fault_free,orchestrator_memory_median,std,1266662.7515672827,5
edge_only,fault_free,orchestrator_memory_median,p95,26893107.2,5
edge_only,fault_free,orchestrator_memory_median,min,24518656.0,5
edge_only,fault_free,orchestrator_memory_median,max,26906624.0,5
edge_only,fault_free,orchestrator_memory_min,count,5,5
edge_only,fault_free,orchestrator_memory_min,mean,25283788.8,5
edge_only,fault_free,orchestrator_memory_min,median,24506368.0,5
edge_only,fault_free,orchestrator_memory_min,std,1282454.9181703036,5
edge_only,fault_free,orchestrator_memory_min,p95,26731315.2,5
edge_only,fault_free,orchestrator_memory_min,min,24268800.0,5
edge_only,fault_free,orchestrator_memory_min,max,26763264.0,5
edge_only,fault_free,orchestrator_memory_p95,count,5,5
edge_only,fault_free,orchestrator_memory_p95,mean,26140549.12,5
edge_only,fault_free,orchestrator_memory_p95,median,27023769.6,5
edge_only,fault_free,orchestrator_memory_p95,std,1263097.5587869813,5
edge_only,fault_free,orchestrator_memory_p95,p95,27114864.64,5
edge_only,fault_free,orchestrator_memory_p95,min,24741273.6,5
edge_only,fault_free,orchestrator_memory_p95,max,27137024.0,5
edge_only,fault_free,orchestrator_memory_std,count,5,5
edge_only,fault_free,orchestrator_memory_std,mean,362926.27002252475,5
edge_only,fault_free,orchestrator_memory_std,median,135153.73531768398,5
edge_only,fault_free,orchestrator_memory_std,std,444942.48672334134,5
edge_only,fault_free,orchestrator_memory_std,p95,976609.9289794383,5
edge_only,fault_free,orchestrator_memory_std,min,119561.69885366381,5
edge_only,fault_free,orchestrator_memory_std,max,1148959.3537208831,5
edge_only,fault_free,orchestrator_processing_ms_count,count,5,5
edge_only,fault_free,orchestrator_processing_ms_count,mean,32.0,5
edge_only,fault_free,orchestrator_processing_ms_count,median,32.0,5
edge_only,fault_free,orchestrator_processing_ms_count,std,0.0,5
edge_only,fault_free,orchestrator_processing_ms_count,p95,32.0,5
edge_only,fault_free,orchestrator_processing_ms_count,min,32.0,5
edge_only,fault_free,orchestrator_processing_ms_count,max,32.0,5
edge_only,fault_free,orchestrator_processing_ms_max,count,5,5
edge_only,fault_free,orchestrator_processing_ms_max,mean,0.18463134765625,5
edge_only,fault_free,orchestrator_processing_ms_max,median,0.1647472381591797,5
edge_only,fault_free,orchestrator_processing_ms_max,std,0.045115511214820686,5
edge_only,fault_free,orchestrator_processing_ms_max,p95,0.24499893188476562,5
edge_only,fault_free,orchestrator_processing_ms_max,min,0.1499652862548828,5
edge_only,fault_free,orchestrator_processing_ms_max,max,0.255584716796875,5
edge_only,fault_free,orchestrator_processing_ms_mean,count,5,5
edge_only,fault_free,orchestrator_processing_ms_mean,mean,0.10328739881515503,5
edge_only,fault_free,orchestrator_processing_ms_mean,median,0.10354071855545044,5
edge_only,fault_free,orchestrator_processing_ms_mean,std,0.0038800038562980597,5
edge_only,fault_free,orchestrator_processing_ms_mean,p95,0.10807812213897705,5
edge_only,fault_free,orchestrator_processing_ms_mean,min,0.09956955909729004,5
edge_only,fault_free,orchestrator_processing_ms_mean,max,0.10893493890762329,5
edge_only,fault_free,orchestrator_processing_ms_median,count,5,5
edge_only,fault_free,orchestrator_processing_ms_median,mean,0.09453296661376953,5
edge_only,fault_free,orchestrator_processing_ms_median,median,0.09393692016601562,5
edge_only,fault_free,orchestrator_processing_ms_median,std,0.00331007084296103,5
edge_only,fault_free,orchestrator_processing_ms_median,p95,0.09856224060058594,5
edge_only,fault_free,orchestrator_processing_ms_median,min,0.09036064147949219,5
edge_only,fault_free,orchestrator_processing_ms_median,max,0.09918212890625,5
edge_only,fault_free,orchestrator_processing_ms_min,count,5,5
edge_only,fault_free,orchestrator_processing_ms_min,mean,0.0789642333984375,5
edge_only,fault_free,orchestrator_processing_ms_min,median,0.07891654968261719,5
edge_only,fault_free,orchestrator_processing_ms_min,std,0.0010847390333249402,5
edge_only,fault_free,orchestrator_processing_ms_min,p95,0.08001327514648438,5
edge_only,fault_free,orchestrator_processing_ms_min,min,0.07724761962890625,5
edge_only,fault_free,orchestrator_processing_ms_min,max,0.080108642578125,5
edge_only,fault_free,orchestrator_processing_ms_p95,count,5,5
edge_only,fault_free,orchestrator_processing_ms_p95,mean,0.14882564544677734,5
edge_only,fault_free,orchestrator_processing_ms_p95,median,0.14431476593017578,5
edge_only,fault_free,orchestrator_processing_ms_p95,std,0.016416146312732825,5
edge_only,fault_free,orchestrator_processing_ms_p95,p95,0.1666903495788574,5
edge_only,fault_free,orchestrator_processing_ms_p95,min,0.12671947479248047,5
edge_only,fault_free,orchestrator_processing_ms_p95,max,0.16784667968749997,5
edge_only,fault_free,orchestrator_processing_ms_std,count,5,5
edge_only,fault_free,orchestrator_processing_ms_std,mean,0.024279994869792328,5
edge_only,fault_free,orchestrator_processing_ms_std,median,0.0208972248664818,5
edge_only,fault_free,orchestrator_processing_ms_std,std,0.0077673726238370305,5
edge_only,fault_free,orchestrator_processing_ms_std,p95,0.034349855719896266,5
edge_only,fault_free,orchestrator_processing_ms_std,min,0.017387928565471413,5
edge_only,fault_free,orchestrator_processing_ms_std,max,0.035776829654311344,5
edge_only,fault_free,sensor-generator_cpu_count,count,5,5
edge_only,fault_free,sensor-generator_cpu_count,mean,66.0,5
edge_only,fault_free,sensor-generator_cpu_count,median,66.0,5
edge_only,fault_free,sensor-generator_cpu_count,std,0.0,5
edge_only,fault_free,sensor-generator_cpu_count,p95,66.0,5
edge_only,fault_free,sensor-generator_cpu_count,min,66.0,5
edge_only,fault_free,sensor-generator_cpu_count,max,66.0,5
edge_only,fault_free,sensor-generator_cpu_max,count,5,5
edge_only,fault_free,sensor-generator_cpu_max,mean,103.425,5
edge_only,fault_free,sensor-generator_cpu_max,median,99.666,5
edge_only,fault_free,sensor-generator_cpu_max,std,8.465421607929523,5
edge_only,fault_free,sensor-generator_cpu_max,p95,114.876,5
edge_only,fault_free,sensor-generator_cpu_max,min,95.96,5
edge_only,fault_free,sensor-generator_cpu_max,max,117.186,5
edge_only,fault_free,sensor-generator_cpu_mean,count,5,5
edge_only,fault_free,sensor-generator_cpu_mean,mean,63.002633333333335,5
edge_only,fault_free,sensor-generator_cpu_mean,median,62.29845454545455,5
edge_only,fault_free,sensor-generator_cpu_mean,std,1.9775628701671473,5
edge_only,fault_free,sensor-generator_cpu_mean,p95,65.09449696969696,5
edge_only,fault_free,sensor-generator_cpu_mean,min,60.55239393939394,5
edge_only,fault_free,sensor-generator_cpu_mean,max,65.1321212121212,5
edge_only,fault_free,sensor-generator_cpu_median,count,5,5
edge_only,fault_free,sensor-generator_cpu_median,mean,72.14200000000001,5
edge_only,fault_free,sensor-generator_cpu_median,median,73.09700000000001,5
edge_only,fault_free,sensor-generator_cpu_median,std,4.055454490559595,5
edge_only,fault_free,sensor-generator_cpu_median,p95,75.911,5
edge_only,fault_free,sensor-generator_cpu_median,min,65.99350000000001,5
edge_only,fault_free,sensor-generator_cpu_median,max,76.132,5
edge_only,fault_free,sensor-generator_cpu_min,count,5,5
edge_only,fault_free,sensor-generator_cpu_min,mean,0.4504,5
edge_only,fault_free,sensor-generator_cpu_min,median,0.525,5
edge_only,fault_free,sensor-generator_cpu_min,std,0.2021195190969937,5
edge_only,fault_free,sensor-generator_cpu_min,p95,0.5676,5
edge_only,fault_free,sensor-generator_cpu_min,min,0.092,5
edge_only,fault_free,sensor-generator_cpu_min,max,0.569,5
edge_only,fault_free,sensor-generator_cpu_p95,count,5,5
edge_only,fault_free,sensor-generator_cpu_p95,mean,94.3437,5
edge_only,fault_free,sensor-generator_cpu_p95,median,94.347,5
edge_only,fault_free,sensor-generator_cpu_p95,std,1.6057796529256452,5
edge_only,fault_free,sensor-generator_cpu_p95,p95,96.0426,5
edge_only,fault_free,sensor-generator_cpu_p95,min,91.96724999999999,5
edge_only,fault_free,sensor-generator_cpu_p95,max,96.231,5
edge_only,fault_free,sensor-generator_cpu_std,count,5,5
edge_only,fault_free,sensor-generator_cpu_std,mean,29.702858401123226,5
edge_only,fault_free,sensor-generator_cpu_std,median,28.750802893874532,5
edge_only,fault_free,sensor-generator_cpu_std,std,2.0515298892707645,5
edge_only,fault_free,sensor-generator_cpu_std,p95,32.03753387395976,5
edge_only,fault_free,sensor-generator_cpu_std,min,27.562936934716028,5
edge_only,fault_free,sensor-generator_cpu_std,max,32.134964072941344,5
edge_only,fault_free,sensor-generator_memory_count,count,5,5
edge_only,fault_free,sensor-generator_memory_count,mean,66.0,5
edge_only,fault_free,sensor-generator_memory_count,median,66.0,5
edge_only,fault_free,sensor-generator_memory_count,std,0.0,5
edge_only,fault_free,sensor-generator_memory_count,p95,66.0,5
edge_only,fault_free,sensor-generator_memory_count,min,66.0,5
edge_only,fault_free,sensor-generator_memory_count,max,66.0,5
edge_only,fault_free,sensor-generator_memory_max,count,5,5
edge_only,fault_free,sensor-generator_memory_max,mean,85421260.8,5
edge_only,fault_free,sensor-generator_memory_max,median,85270528.0,5
edge_only,fault_free,sensor-generator_memory_max,std,1454000.3854260838,5
edge_only,fault_free,sensor-generator_memory_max,p95,87040000.0,5
edge_only,fault_free,sensor-generator_memory_max,min,83648512.0,5
edge_only,fault_free,sensor-generator_memory_max,max,87154688.0,5
edge_only,fault_free,sensor-generator_memory_mean,count,5,5
edge_only,fault_free,sensor-generator_memory_mean,mean,84388051.0060606,5
edge_only,fault_free,sensor-generator_memory_mean,median,84507244.60606061,5
edge_only,fault_free,sensor-generator_memory_mean,std,815776.3112848304,5
edge_only,fault_free,sensor-generator_memory_mean,p95,85084768.1939394,5
edge_only,fault_free,sensor-generator_memory_mean,min,83085746.42424242,5
edge_only,fault_free,sensor-generator_memory_mean,max,85097130.66666667,5
edge_only,fault_free,sensor-generator_memory_median,count,5,5
edge_only,fault_free,sensor-generator_memory_median,mean,84343193.6,5
edge_only,fault_free,sensor-generator_memory_median,median,84344832.0,5
edge_only,fault_free,sensor-generator_memory_median,std,821701.6522587745,5
edge_only,fault_free,sensor-generator_memory_median,p95,85064908.8,5
edge_only,fault_free,sensor-generator_memory_median,min,83050496.0,5
edge_only,fault_free,sensor-generator_memory_median,max,85071872.0,5
edge_only,fault_free,sensor-generator_memory_min,count,5,5
edge_only,fault_free,sensor-generator_memory_min,mean,84010598.4,5
edge_only,fault_free,sensor-generator_memory_min,median,84045824.0,5
edge_only,fault_free,sensor-generator_memory_min,std,980141.2193825949,5
edge_only,fault_free,sensor-generator_memory_min,p95,84810956.8,5
edge_only,fault_free,sensor-generator_memory_min,min,82403328.0,5
edge_only,fault_free,sensor-generator_memory_min,max,84815872.0,5
edge_only,fault_free,sensor-generator_memory_p95,count,5,5
edge_only,fault_free,sensor-generator_memory_p95,mean,84670464.0,5
edge_only,fault_free,sensor-generator_memory_p95,median,84959232.0,5
edge_only,fault_free,sensor-generator_memory_p95,std,686093.3730039957,5
edge_only,fault_free,sensor-generator_memory_p95,p95,85215436.8,5
edge_only,fault_free,sensor-generator_memory_p95,min,83586048.0,5
edge_only,fault_free,sensor-generator_memory_p95,max,85227520.0,5
edge_only,fault_free,sensor-generator_memory_std,count,5,5
edge_only,fault_free,sensor-generator_memory_std,mean,235700.7732377436,5
edge_only,fault_free,sensor-generator_memory_std,median,274978.6860993095,5
edge_only,fault_free,sensor-generator_memory_std,std,135490.51104304742,5
edge_only,fault_free,sensor-generator_memory_std,p95,371927.8043991965,5
edge_only,fault_free,sensor-generator_memory_std,min,81998.9221694585,5
edge_only,fault_free,sensor-generator_memory_std,max,380959.84002079954,5
edge_only,fault_free,sensor-generator_processing_ms_count,count,5,5
edge_only,fault_free,sensor-generator_processing_ms_count,mean,66.0,5
edge_only,fault_free,sensor-generator_processing_ms_count,median,66.0,5
edge_only,fault_free,sensor-generator_processing_ms_count,std,0.0,5
edge_only,fault_free,sensor-generator_processing_ms_count,p95,66.0,5
edge_only,fault_free,sensor-generator_processing_ms_count,min,66.0,5
edge_only,fault_free,sensor-generator_processing_ms_count,max,66.0,5
edge_only,fault_free,sensor-generator_processing_ms_max,count,5,5
edge_only,fault_free,sensor-generator_processing_ms_max,mean,0.043773651123046875,5
edge_only,fault_free,sensor-generator_processing_ms_max,median,0.023603439331054688,5
edge_only,fault_free,sensor-generator_processing_ms_max,std,0.035503800729838435,5
edge_only,fault_free,sensor-generator_processing_ms_max,p95,0.09260177612304688,5
edge_only,fault_free,sensor-generator_processing_ms_max,min,0.019311904907226562,5
edge_only,fault_free,sensor-generator_processing_ms_max,max,0.102996826171875,5
edge_only,fault_free,sensor-generator_processing_ms_mean,count,5,5
edge_only,fault_free,sensor-generator_processing_ms_mean,mean,0.009739760196570194,5
edge_only,fault_free,sensor-generator_processing_ms_mean,median,0.009695688883463541,5
edge_only,fault_free,sensor-generator_processing_ms_mean,std,0.0009303020645366678,5
