deployment_mode,scenario,metric,statistic,value,run_count
hybrid,fault_alternate,detector_memory_min,count,5,5
hybrid,fault_alternate,detector_memory_min,mean,292229120.0,5
hybrid,fault_alternate,detector_memory_min,median,292233216.0,5
hybrid,fault_alternate,detector_memory_min,std,29959.65714089532,5
hybrid,fault_alternate,detector_memory_min,p95,292260249.6,5
hybrid,fault_alternate,detector_memory_min,min,292196352.0,5
hybrid,fault_alternate,detector_memory_min,max,292261888.0,5
hybrid,fault_alternate,detector_memory_p95,count,5,5
hybrid,fault_alternate,detector_memory_p95,mean,292695121.92,5
hybrid,fault_alternate,detector_memory_p95,median,292696678.4,5
hybrid,fault_alternate,detector_memory_p95,std,12876.041647653981,5
hybrid,fault_alternate,detector_memory_p95,p95,292709416.96,5
hybrid,fault_alternate,detector_memory_p95,min,292676403.2,5
hybrid,fault_alternate,detector_memory_p95,max,292712448.0,5
hybrid,fault_alternate,detector_memory_std,count,5,5
hybrid,fault_alternate,detector_memory_std,mean,167090.45259520723,5
hybrid,fault_alternate,detector_memory_std,median,163022.04024782692,5
hybrid,fault_alternate,detector_memory_std,std,56515.75641131427,5
hybrid,fault_alternate,detector_memory_std,p95,240506.43323228386,5
hybrid,fault_alternate,detector_memory_std,min,115671.81809599316,5
hybrid,fault_alternate,detector_memory_std,max,255650.61250202364,5
hybrid,fault_alternate,diagnosis_latency_ms_count,count,5,5
hybrid,fault_alternate,diagnosis_latency_ms_count,mean,17.4,5
hybrid,fault_alternate,diagnosis_latency_ms_count,median,17.0,5
hybrid,fault_alternate,diagnosis_latency_ms_count,std,0.5477225575051661,5
hybrid,fault_alternate,diagnosis_latency_ms_count,p95,18.0,5
hybrid,fault_alternate,diagnosis_latency_ms_count,min,17.0,5
hybrid,fault_alternate,diagnosis_latency_ms_count,max,18.0,5
hybrid,fault_alternate,diagnosis_latency_ms_max,count,5,5
hybrid,fault_alternate,diagnosis_latency_ms_max,mean,28.70001792907715,5
hybrid,fault_alternate,diagnosis_latency_ms_max,median,30.083179473876953,5
hybrid,fault_alternate,diagnosis_latency_ms_max,std,6.766592962638763,5
hybrid,fault_alternate,diagnosis_latency_ms_max,p95,36.04850769042969,5
hybrid,fault_alternate,diagnosis_latency_ms_max,min,19.597768783569336,5
hybrid,fault_alternate,diagnosis_latency_ms_max,max,37.001609802246094,5
hybrid,fault_alternate,diagnosis_latency_ms_mean,count,5,5
hybrid,fault_alternate,diagnosis_latency_ms_mean,mean,17.309319739248238,5
hybrid,fault_alternate,diagnosis_latency_ms_mean,median,17.59209352381089,5
hybrid,fault_alternate,diagnosis_latency_ms_mean,std,0.5449557495877102,5
hybrid,fault_alternate,diagnosis_latency_ms_mean,p95,17.63277661566641,5
hybrid,fault_alternate,diagnosis_latency_ms_mean,min,16.35921001434326,5
hybrid,fault_alternate,diagnosis_latency_ms_mean,max,17.635303385117474,5
hybrid,fault_alternate,diagnosis_latency_ms_median,count,5,5
hybrid,fault_alternate,diagnosis_latency_ms_median,mean,16.27979278564453,5
hybrid,fault_alternate,diagnosis_latency_ms_median,median,16.187667846679688,5
hybrid,fault_alternate,diagnosis_latency_ms_median,std,0.324499493005048,5
hybrid,fault_alternate,diagnosis_latency_ms_median,p95,16.715478897094727,5
hybrid,fault_alternate,diagnosis_latency_ms_median,min,15.969038009643555,5
hybrid,fault_alternate,diagnosis_latency_ms_median,max,16.819238662719727,5
hybrid,fault_alternate,diagnosis_latency_ms_min,count,5,5
hybrid,fault_alternate,diagnosis_latency_ms_min,mean,13.024425506591797,5
hybrid,fault_alternate,diagnosis_latency_ms_min,median,13.720512390136719,5
hybrid,fault_alternate,diagnosis_latency_ms_min,std,0.9981002008900427,5
hybrid,fault_alternate,diagnosis_latency_ms_min,p95,13.755941390991211,5
hybrid,fault_alternate,diagnosis_latency_ms_min,min,11.649847030639648,5
hybrid,fault_alternate,diagnosis_latency_ms_min,max,13.764381408691406,5
hybrid,fault_alternate,diagnosis_latency_ms_p95,count,5,5
hybrid,fault_alternate,diagnosis_latency_ms_p95,mean,23.246953487396233,5
hybrid,fault_alternate,diagnosis_latency_ms_p95,median,23.51961135864257,5
hybrid,fault_alternate,diagnosis_latency_ms_p95,std,2.470455848651867,5
hybrid,fault_alternate,diagnosis_latency_ms_p95,p95,25.90892791748046,5
hybrid,fault_alternate,diagnosis_latency_ms_p95,min,19.537174701690674,5
hybrid,fault_alternate,diagnosis_latency_ms_p95,max,26.418662071228017,5
hybrid,fault_alternate,diagnosis_latency_ms_std,count,5,5
hybrid,fault_alternate,diagnosis_latency_ms_std,mean,3.804125731402282,5
hybrid,fault_alternate,diagnosis_latency_ms_std,median,4.068119609533806,5
hybrid,fault_alternate,diagnosis_latency_ms_std,std,1.4240253920194594,5
hybrid,fault_alternate,diagnosis_latency_ms_std,p95,5.17056567821345,5
hybrid,fault_alternate,diagnosis_latency_ms_std,min,1.5772278856940585,5
hybrid,fault_alternate,diagnosis_latency_ms_std,max,5.303499087117378,5
hybrid,fault_alternate,diagnosis_processing_ms_count,count,5,5
hybrid,fault_alternate,diagnosis_processing_ms_count,mean,17.4,5
hybrid,fault_alternate,diagnosis_processing_ms_count,median,17.0,5
hybrid,fault_alternate,diagnosis_processing_ms_count,std,0.5477225575051661,5
hybrid,fault_alternate,diagnosis_processing_ms_count,p95,18.0,5
hybrid,fault_alternate,diagnosis_processing_ms_count,min,17.0,5
hybrid,fault_alternate,diagnosis_processing_ms_count,max,18.0,5
hybrid,fault_alternate,diagnosis_processing_ms_max,count,5,5
hybrid,fault_alternate,diagnosis_processing_ms_max,mean,7.94215202331543,5
hybrid,fault_alternate,diagnosis_processing_ms_max,median,4.558563232421875,5
hybrid,fault_alternate,diagnosis_processing_ms_max,std,7.516391873393499,5
hybrid,fault_alternate,diagnosis_processing_ms_max,p95,18.05348396301269,5
hybrid,fault_alternate,diagnosis_processing_ms_max,min,4.519462585449219,5
hybrid,fault_alternate,diagnosis_processing_ms_max,max,21.387100219726562,5
hybrid,fault_alternate,diagnosis_processing_ms_mean,count,5,5
hybrid,fault_alternate,diagnosis_processing_ms_mean,mean,4.419584991106021,5
hybrid,fault_alternate,diagnosis_processing_ms_mean,median,4.234737820095486,5
hybrid,fault_alternate,diagnosis_processing_ms_mean,std,0.4302799886271478,5
hybrid,fault_alternate,diagnosis_processing_ms_mean,p95,5.005513920503504,5
hybrid,fault_alternate,diagnosis_processing_ms_mean,min,4.16258970896403,5
hybrid,fault_alternate,diagnosis_processing_ms_mean,max,5.185253479901482,5
hybrid,fault_alternate,diagnosis_processing_ms_median,count,5,5
hybrid,fault_alternate,diagnosis_processing_ms_median,mean,4.232978820800781,5
hybrid,fault_alternate,diagnosis_processing_ms_median,median,4.2591094970703125,5
hybrid,fault_alternate,diagnosis_processing_ms_median,std,0.055235299821807964,5
hybrid,fault_alternate,diagnosis_processing_ms_median,p95,4.278993606567383,5
hybrid,fault_alternate,diagnosis_processing_ms_median,min,4.148364067077637,5
hybrid,fault_alternate,diagnosis_processing_ms_median,max,4.281401634216309,5
hybrid,fault_alternate,diagnosis_processing_ms_min,count,5,5
hybrid,fault_alternate,diagnosis_processing_ms_min,mean,3.7955284118652344,5
hybrid,fault_alternate,diagnosis_processing_ms_min,median,3.8137435913085938,5
hybrid,fault_alternate,diagnosis_processing_ms_min,std,0.0699890723730952,5
hybrid,fault_alternate,diagnosis_processing_ms_min,p95,3.8498878479003906,5
hybrid,fault_alternate,diagnosis_processing_ms_min,min,3.6754608154296875,5
hybrid,fault_alternate,diagnosis_processing_ms_min,max,3.8542747497558594,5
hybrid,fault_alternate,diagnosis_processing_ms_p95,count,5,5
hybrid,fault_alternate,diagnosis_processing_ms_p95,mean,5.185537338256833,5
hybrid,fault_alternate,diagnosis_processing_ms_p95,median,4.490375518798828,5
hybrid,fault_alternate,diagnosis_processing_ms_p95,std,1.535254673486337,5
hybrid,fault_alternate,diagnosis_processing_ms_p95,p95,7.279024124145497,5
hybrid,fault_alternate,diagnosis_processing_ms_p95,min,4.394817352294922,5
hybrid,fault_alternate,diagnosis_processing_ms_p95,max,7.923316955566394,5
hybrid,fault_alternate,diagnosis_processing_ms_std,count,5,5
hybrid,fault_alternate,diagnosis_processing_ms_std,mean,0.9974638459217147,5
hybrid,fault_alternate,diagnosis_processing_ms_std,median,0.19988122773185715,5
hybrid,fault_alternate,diagnosis_processing_ms_std,std,1.7804500731547037,5
hybrid,fault_alternate,diagnosis_processing_ms_std,p95,3.396036252750487,5
hybrid,fault_alternate,diagnosis_processing_ms_std,min,0.16220040175154843,5
hybrid,fault_alternate,diagnosis_processing_ms_std,max,4.181892802858577,5
hybrid,fault_alternate,diagnosis_requests,count,5,5
hybrid,fault_alternate,diagnosis_requests,mean,17.4,5
hybrid,fault_alternate,diagnosis_requests,median,17.0,5
hybrid,fault_alternate,diagnosis_requests,std,0.5477225575051661,5
hybrid,fault_alternate,diagnosis_requests,p95,18.0,5
hybrid,fault_alternate,diagnosis_requests,min,17.0,5
hybrid,fault_alternate,diagnosis_requests,max,18.0,5
hybrid,fault_alternate,e2e_latency_ms_count,count,5,5
hybrid,fault_alternate,e2e_latency_ms_count,mean,17.4,5
hybrid,fault_alternate,e2e_latency_ms_count,median,17.0,5
hybrid,fault_alternate,e2e_latency_ms_count,std,0.5477225575051661,5
hybrid,fault_alternate,e2e_latency_ms_count,p95,18.0,5
hybrid,fault_alternate,e2e_latency_ms_count,min,17.0,5
hybrid,fault_alternate,e2e_latency_ms_count,max,18.0,5
hybrid,fault_alternate,e2e_latency_ms_max,count,5,5
hybrid,fault_alternate,e2e_latency_ms_max,mean,10068.279600143433,5
hybrid,fault_alternate,e2e_latency_ms_max,median,10074.62191581726,5
hybrid,fault_alternate,e2e_latency_ms_max,std,9.226793743225684,5
hybrid,fault_alternate,e2e_latency_ms_max,p95,10075.490379333496,5
hybrid,fault_alternate,e2e_latency_ms_max,min,10057.86657333374,5
hybrid,fault_alternate,e2e_latency_ms_max,max,10075.682163238525,5
hybrid,fault_alternate,e2e_latency_ms_mean,count,5,5
hybrid,fault_alternate,e2e_latency_ms_mean,mean,9777.575058563083,5
hybrid,fault_alternate,e2e_latency_ms_mean,median,9750.028441934024,5
hybrid,fault_alternate,e2e_latency_ms_mean,std,153.6575731300044,5
hybrid,fault_alternate,e2e_latency_ms_mean,p95,9969.069318210377,5
hybrid,fault_alternate,e2e_latency_ms_mean,min,9589.343812730578,5
hybrid,fault_alternate,e2e_latency_ms_mean,max,10002.881512922399,5
hybrid,fault_alternate,e2e_latency_ms_median,count,5,5
hybrid,fault_alternate,e2e_latency_ms_median,mean,10001.374316215515,5
hybrid,fault_alternate,e2e_latency_ms_median,median,9996.527194976807,5
hybrid,fault_alternate,e2e_latency_ms_median,std,10.38519688228001,5
hybrid,fault_alternate,e2e_latency_ms_median,p95,10013.063764572144,5
hybrid,fault_alternate,e2e_latency_ms_median,min,9992.506504058838,5
hybrid,fault_alternate,e2e_latency_ms_median,max,10013.375401496887,5
hybrid,fault_alternate,e2e_latency_ms_min,count,5,5
hybrid,fault_alternate,e2e_latency_ms_min,mean,8216.451454162598,5
hybrid,fault_alternate,e2e_latency_ms_min,median,8397.034168243408,5
hybrid,fault_alternate,e2e_latency_ms_min,std,1180.8206871735326,5
hybrid,fault_alternate,e2e_latency_ms_min,p95,9595.083665847778,5
hybrid,fault_alternate,e2e_latency_ms_min,min,7000.497341156006,5
hybrid,fault_alternate,e2e_latency_ms_min,max,9797.459602355957,5
hybrid,fault_alternate,e2e_latency_ms_p95,count,5,5
hybrid,fault_alternate,e2e_latency_ms_p95,mean,10057.773082256317,5
hybrid,fault_alternate,e2e_latency_ms_p95,median,10057.534992694855,5
hybrid,fault_alternate,e2e_latency_ms_p95,std,3.245220893273954,5
hybrid,fault_alternate,e2e_latency_ms_p95,p95,10061.564922332764,5
hybrid,fault_alternate,e2e_latency_ms_p95,min,10053.968238830566,5
hybrid,fault_alternate,e2e_latency_ms_p95,max,10061.976385116577,5
hybrid,fault_alternate,e2e_latency_ms_std,count,5,5
hybrid,fault_alternate,e2e_latency_ms_std,mean,578.6339194467109,5
hybrid,fault_alternate,e2e_latency_ms_std,median,567.8912065230661,5
hybrid,fault_alternate,e2e_latency_ms_std,std,366.4268679760082,5
hybrid,fault_alternate,e2e_latency_ms_std,p95,947.5566895691649,5
hybrid,fault_alternate,e2e_latency_ms_std,min,60.38394971515967,5
hybrid,fault_alternate,e2e_latency_ms_std,max,963.043439686294,5
hybrid,fault_alternate,escalation_rate,count,5,5
hybrid,fault_alternate,escalation_rate,mean,1.0,5
hybrid,fault_alternate,escalation_rate,median,1.0,5
hybrid,fault_alternate,escalation_rate,std,0.0,5
hybrid,fault_alternate,escalation_rate,p95,1.0,5
hybrid,fault_alternate,escalation_rate,min,1.0,5
hybrid,fault_alternate,escalation_rate,max,1.0,5
hybrid,fault_alternate,estimated_cloud_data_bytes,count,5,5
hybrid,fault_alternate,estimated_cloud_data_bytes,mean,1522289.208,5
hybrid,fault_alternate,estimated_cloud_data_bytes,median,1498246.8900000001,5
hybrid,fault_alternate,estimated_cloud_data_bytes,std,49510.229788762495,5
hybrid,fault_alternate,estimated_cloud_data_bytes,p95,1576237.824,5
hybrid,fault_alternate,estimated_cloud_data_bytes,min,1479677.62,5
hybrid,fault_alternate,estimated_cloud_data_bytes,max,1576433.29,5
hybrid,fault_alternate,estimated_cloud_data_bytes_per_minute,count,5,5
hybrid,fault_alternate,estimated_cloud_data_bytes_per_minute,mean,303866.17604833393,5
hybrid,fault_alternate,estimated_cloud_data_bytes_per_minute,median,299547.6536859036,5
hybrid,fault_alternate,estimated_cloud_data_bytes_per_minute,std,10524.103300685234,5
hybrid,fault_alternate,estimated_cloud_data_bytes_per_minute,p95,315731.5861166677,5
hybrid,fault_alternate,estimated_cloud_data_bytes_per_minute,min,293804.16497804323,5
hybrid,fault_alternate,estimated_cloud_data_bytes_per_minute,max,316123.27204387693,5
hybrid,fault_free,anomaly_events,count,5,5
hybrid,fault_free,anomaly_events,mean,34.0,5
hybrid,fault_free,anomaly_events,median,34.0,5
hybrid,fault_free,anomaly_events,std,0.0,5
hybrid,fault_free,anomaly_events,p95,34.0,5
hybrid,fault_free,anomaly_events,min,34.0,5
hybrid,fault_free,anomaly_events,max,34.0,5
hybrid,fault_free,anomaly_ratio_count,count,5,5
hybrid,fault_free,anomaly_ratio_count,mean,32.0,5
hybrid,fault_free,anomaly_ratio_count,median,32.0,5
hybrid,fault_free,anomaly_ratio_count,std,0.0,5
hybrid,fault_free,anomaly_ratio_count,p95,32.0,5
hybrid,fault_free,anomaly_ratio_count,min,32.0,5
hybrid,fault_free,anomaly_ratio_count,max,32.0,5
hybrid,fault_free,anomaly_ratio_max,count,5,5
hybrid,fault_free,anomaly_ratio_max,mean,0.132,5
hybrid,fault_free,anomaly_ratio_max,median,0.15,5
hybrid,fault_free,anomaly_ratio_max,std,0.03420526275297414,5
hybrid,fault_free,anomaly_ratio_max,p95,0.16,5
hybrid,fault_free,anomaly_ratio_max,min,0.09,5
hybrid,fault_free,anomaly_ratio_max,max,0.16,5
hybrid,fault_free,anomaly_ratio_mean,count,5,5
hybrid,fault_free,anomaly_ratio_mean,mean,0.010625,5
hybrid,fault_free,anomaly_ratio_mean,median,0.010625,5
hybrid,fault_free,anomaly_ratio_mean,std,0.0,5
hybrid,fault_free,anomaly_ratio_mean,p95,0.010625,5
hybrid,fault_free,anomaly_ratio_mean,min,0.010625,5
hybrid,fault_free,anomaly_ratio_mean,max,0.010625,5
hybrid,fault_free,anomaly_ratio_median,count,5,5
hybrid,fault_free,anomaly_ratio_median,mean,0.0,5
hybrid,fault_free,anomaly_ratio_median,median,0.0,5
hybrid,fault_free,anomaly_ratio_median,std,0.0,5
hybrid,fault_free,anomaly_ratio_median,p95,0.0,5
hybrid,fault_free,anomaly_ratio_median,min,0.0,5
hybrid,fault_free,anomaly_ratio_median,max,0.0,5
hybrid,fault_free,anomaly_ratio_min,count,5,5
hybrid,fault_free,anomaly_ratio_min,mean,0.0,5
hybrid,fault_free,anomaly_ratio_min,median,0.0,5
hybrid,fault_free,anomaly_ratio_min,std,0.0,5
hybrid,fault_free,anomaly_ratio_min,p95,0.0,5
hybrid,fault_free,anomaly_ratio_min,min,0.0,5
hybrid,fault_free,anomaly_ratio_min,max,0.0,5
hybrid,fault_free,anomaly_ratio_p95,count,5,5
hybrid,fault_free,anomaly_ratio_p95,mean,0.0596,5
hybrid,fault_free,anomaly_ratio_p95,median,0.05899999999999999,5
hybrid,fault_free,anomaly_ratio_p95,std,0.010376656494266346,5
hybrid,fault_free,anomaly_ratio_p95,p95,0.0725,5
hybrid,fault_free,anomaly_ratio_p95,min,0.05,5
hybrid,fault_free,anomaly_ratio_p95,max,0.0745,5
hybrid,fault_free,anomaly_ratio_std,count,5,5
hybrid,fault_free,anomaly_ratio_std,mean,0.02742339449073076,5
hybrid,fault_free,anomaly_ratio_std,median,0.02950533030028697,5
hybrid,fault_free,anomaly_ratio_std,std,0.0035592931111030723,5
hybrid,fault_free,anomaly_ratio_std,p95,0.03026096175688428,5
hybrid,fault_free,anomaly_ratio_std,min,0.023270845667154344,5
hybrid,fault_free,anomaly_ratio_std,max,0.03026096175688428,5
hybrid,fault_free,classifier_cpu_count,count,5,5
hybrid,fault_free,classifier_cpu_count,mean,158.6,5
hybrid,fault_free,classifier_cpu_count,median,159.0,5
hybrid,fault_free,classifier_cpu_count,std,0.5477225575051661,5
hybrid,fault_free,classifier_cpu_count,p95,159.0,5
hybrid,fault_free,classifier_cpu_count,min,158.0,5
hybrid,fault_free,classifier_cpu_count,max,159.0,5
hybrid,fault_free,classifier_cpu_max,count,5,5
hybrid,fault_free,classifier_cpu_max,mean,2.218795543959346,5
hybrid,fault_free,classifier_cpu_max,median,2.255397924888852,5
hybrid,fault_free,classifier_cpu_max,std,0.16452416890756633,5
hybrid,fault_free,classifier_cpu_max,p95,2.398308544495,5
hybrid,fault_free,classifier_cpu_max,min,2.0200668834798403,5
hybrid,fault_free,classifier_cpu_max,max,2.4191524945109464,5
hybrid,fault_free,classifier_cpu_mean,count,5,5
hybrid,fault_free,classifier_cpu_mean,mean,0.4765614362364315,5
hybrid,fault_free,classifier_cpu_mean,median,0.47351212382105473,5
hybrid,fault_free,classifier_cpu_mean,std,0.02976221441465579,5
hybrid,fault_free,classifier_cpu_mean,p95,0.5112563783254264,5
hybrid,fault_free,classifier_cpu_mean,min,0.44269472122662107,5
hybrid,fault_free,classifier_cpu_mean,max,0.5146804975564796,5
hybrid,fault_free,classifier_cpu_median,count,5,5
hybrid,fault_free,classifier_cpu_median,mean,0.10405077583663043,5
hybrid,fault_free,classifier_cpu_median,median,0.1034369599557483,5
hybrid,fault_free,classifier_cpu_median,std,0.006110943417440504,5
hybrid,fault_free,classifier_cpu_median,p95,0.11098548763505996,5
hybrid,fault_free,classifier_cpu_median,min,0.09810535291400596,5
hybrid,fault_free,classifier_cpu_median,max,0.11148103808490384,5
hybrid,fault_free,classifier_cpu_min,count,5,5
hybrid,fault_free,classifier_cpu_min,mean,0.08528049839900165,5
hybrid,fault_free,classifier_cpu_min,median,0.08499062323744944,5
hybrid,fault_free,classifier_cpu_min,std,0.005016446226180905,5
hybrid,fault_free,classifier_cpu_min,p95,0.0913841224605552,5
hybrid,fault_free,classifier_cpu_min,min,0.07873993191878795,5
hybrid,fault_free,classifier_cpu_min,max,0.0927134610768893,5
hybrid,fault_free,classifier_cpu_p95,count,5,5
hybrid,fault_free,classifier_cpu_p95,mean,2.066191216681418,5
hybrid,fault_free,classifier_cpu_p95,median,2.0235401217823057,5
hybrid,fault_free,classifier_cpu_p95,std,0.14413837782911204,5
hybrid,fault_free,classifier_cpu_p95,p95,2.220061301328431,5
hybrid,fault_free,classifier_cpu_p95,min,1.8822325884464557,5
hybrid,fault_free,classifier_cpu_p95,max,2.225140175861999,5
hybrid,fault_free,classifier_cpu_std,count,5,5
hybrid,fault_free,classifier_cpu_std,mean,0.7597533528260731,5
hybrid,fault_free,classifier_cpu_std,median,0.7531617823798586,5
hybrid,fault_free,classifier_cpu_std,std,0.054067974075330455,5
hybrid,fault_free,classifier_cpu_std,p95,0.8215515280785167,5
hybrid,fault_free,classifier_cpu_std,min,0.6962595071024087,5
hybrid,fault_free,classifier_cpu_std,max,0.8267240007240777,5
hybrid,fault_free,classifier_memory_count,count,5,5
hybrid,fault_free,classifier_memory_count,mean,159.6,5
hybrid,fault_free,classifier_memory_count,median,160.0,5
hybrid,fault_free,classifier_memory_count,std,0.5477225575051661,5
hybrid,fault_free,classifier_memory_count,p95,160.0,5
hybrid,fault_free,classifier_memory_count,min,159.0,5
hybrid,fault_free,classifier_memory_count,max,160.0,5
hybrid,fault_free,classifier_memory_max,count,5,5
hybrid,fault_free,classifier_memory_max,mean,245107097.6,5
hybrid,fault_free,classifier_memory_max,median,245100544.0,5
hybrid,fault_free,classifier_memory_max,std,3197014.720668768,5
hybrid,fault_free,classifier_memory_max,p95,249091686.4,5
hybrid,fault_free,classifier_memory_max,min,241860608.0,5
hybrid,fault_free,classifier_memory_max,max,249782272.0,5
hybrid,fault_free,classifier_memory_mean,count,5,5
hybrid,fault_free,classifier_memory_mean,mean,241265582.3054088,5
hybrid,fault_free,classifier_memory_mean,median,241593548.8,5
hybrid,fault_free,classifier_memory_mean,std,759621.4551010148,5
hybrid,fault_free,classifier_memory_mean,p95,241626661.99748427,5
hybrid,fault_free,classifier_memory_mean,min,239907046.4,5
hybrid,fault_free,classifier_memory_mean,max,241633112.5534591,5
hybrid,fault_free,classifier_memory_median,count,5,5
hybrid,fault_free,classifier_memory_median,mean,241238835.2,5
hybrid,fault_free,classifier_memory_median,median,241586176.0,5
hybrid,fault_free,classifier_memory_median,std,772176.9379327513,5
hybrid,fault_free,classifier_memory_median,p95,241593548.8,5
hybrid,fault_free,classifier_memory_median,min,239857664.0,5
hybrid,fault_free,classifier_memory_median,max,241594368.0,5
hybrid,fault_free,classifier_memory_min,count,5,5
hybrid,fault_free,classifier_memory_min,mean,240980787.2,5
hybrid,fault_free,classifier_memory_min,median,241315840.0,5
hybrid,fault_free,classifier_memory_min,std,769897.6534080358,5
hybrid,fault_free,classifier_memory_min,p95,241340416.0,5
hybrid,fault_free,classifier_memory_min,min,239603712.0,5
hybrid,fault_free,classifier_memory_min,max,241344512.0,5
hybrid,fault_free,classifier_memory_p95,count,5,5
hybrid,fault_free,classifier_memory_p95,mean,241442078.72,5
hybrid,fault_free,classifier_memory_p95,median,241799168.0,5
hybrid,fault_free,classifier_memory_p95,std,812592.2252910071,5
hybrid,fault_free,classifier_memory_p95,p95,241819975.68,5
hybrid,fault_free,classifier_memory_p95,min,239988736.0,5
hybrid,fault_free,classifier_memory_p95,max,241820057.6,5
hybrid,fault_free,classifier_memory_std,count,5,5
hybrid,fault_free,classifier_memory_std,mean,352026.5829580858,5
hybrid,fault_free,classifier_memory_std,median,312040.18879081367,5
hybrid,fault_free,classifier_memory_std,std,272045.664331848,5
hybrid,fault_free,classifier_memory_std,p95,713264.5211437528,5
hybrid,fault_free,classifier_memory_std,min,128755.41752797246,5
hybrid,fault_free,classifier_memory_std,max,793084.3169076161,5
hybrid,fault_free,cloud_escalations,count,5,5
hybrid,fault_free,cloud_escalations,mean,0.0,5
hybrid,fault_free,cloud_escalations,median,0.0,5
hybrid,fault_free,cloud_escalations,std,0.0,5
hybrid,fault_free,cloud_escalations,p95,0.0,5
hybrid,fault_free,cloud_escalations,min,0.0,5
hybrid,fault_free,cloud_escalations,max,0.0,5
hybrid,fault_free,detection_latency_ms_count,count,5,5
hybrid,fault_free,detection_latency_ms_count,mean,34.0,5
hybrid,fault_free,detection_latency_ms_count,median,34.0,5
hybrid,fault_free,detection_latency_ms_count,std,0.0,5
hybrid,fault_free,detection_latency_ms_count,p95,34.0,5
hybrid,fault_free,detection_latency_ms_count,min,34.0,5
hybrid,fault_free,detection_latency_ms_count,max,34.0,5
hybrid,fault_free,detection_latency_ms_max,count,5,5
hybrid,fault_free,detection_latency_ms_max,mean,5.672502517700195,5
hybrid,fault_free,detection_latency_ms_max,median,4.645109176635742,5
hybrid,fault_free,detection_latency_ms_max,std,1.8881264706924359,5
hybrid,fault_free,detection_latency_ms_max,p95,8.246803283691406,5
hybrid,fault_free,detection_latency_ms_max,min,4.212617874145508,5
hybrid,fault_free,detection_latency_ms_max,max,8.757829666137695,5
hybrid,fault_free,detection_latency_ms_mean,count,5,5
hybrid,fault_free,detection_latency_ms_mean,mean,4.009622686049518,5
hybrid,fault_free,detection_latency_ms_mean,median,3.9750127231373504,5
hybrid,fault_free,detection_latency_ms_mean,std,0.10716872454677359,5
hybrid,fault_free,detection_latency_ms_mean,p95,4.142836963429171,5
hybrid,fault_free,detection_latency_ms_mean,min,3.897596808040843,5
hybrid,fault_free,detection_latency_ms_mean,max,4.158861496869256,5
hybrid,fault_free,detection_latency_ms_median,count,5,5
hybrid,fault_free,detection_latency_ms_median,mean,3.923344612121582,5
hybrid,fault_free,detection_latency_ms_median,median,3.9228200912475586,5
hybrid,fault_free,detection_latency_ms_median,std,0.032191982510171115,5
hybrid,fault_free,detection_latency_ms_median,p95,3.963160514831543,5
hybrid,fault_free,detection_latency_ms_median,min,3.8846731185913086,5
hybrid,fault_free,detection_latency_ms_median,max,3.9707422256469727,5
hybrid,fault_free,detection_latency_ms_min,count,5,5
hybrid,fault_free,detection_latency_ms_min,mean,3.7663936614990234,5
hybrid,fault_free,detection_latency_ms_min,median,3.7689208984375,5
hybrid,fault_free,detection_latency_ms_min,std,0.0401923096116848,5
hybrid,fault_free,detection_latency_ms_min,p95,3.8122177124023438,5
hybrid,fault_free,detection_latency_ms_min,min,3.72314453125,5
hybrid,fault_free,detection_latency_ms_min,max,3.8170814514160156,5
hybrid,fault_free,detection_latency_ms_p95,count,5,5
hybrid,fault_free,detection_latency_ms_p95,mean,4.485604763031005,5
hybrid,fault_free,detection_latency_ms_p95,median,4.614734649658202,5
hybrid,fault_free,detection_latency_ms_p95,std,0.40248370953927104,5
hybrid,fault_free,detection_latency_ms_p95,p95,4.9389576911926225,5
hybrid,fault_free,detection_latency_ms_p95,min,4.075586795806885,5
hybrid,fault_free,detection_latency_ms_p95,max,5.0140142440795845,5
hybrid,fault_free,detection_latency_ms_std,count,5,5
hybrid,fault_free,detection_latency_ms_std,mean,0.36444099359007576,5
hybrid,fault_free,detection_latency_ms_std,median,0.22572276180684417,5
hybrid,fault_free,detection_latency_ms_std,std,0.34629188163710595,5
hybrid,fault_free,detection_latency_ms_std,p95,0.8385930491344715,5
hybrid,fault_free,detection_latency_ms_std,min,0.10918232405243981,5
hybrid,fault_free,detection_latency_ms_std,max,0.9441012154152155,5
hybrid,fault_free,detector_cpu_count,count,5,5
hybrid,fault_free,detector_cpu_count,mean,158.2,5
hybrid,fault_free,detector_cpu_count,median,158.0,5
hybrid,fault_free,detector_cpu_count,std,0.4472135954999579,5
hybrid,fault_free,detector_cpu_count,p95,158.8,5
hybrid,fault_free,detector_cpu_count,min,158.0,5
hybrid,fault_free,detector_cpu_count,max,159.0,5
hybrid,fault_free,detector_cpu_max,count,5,5
hybrid,fault_free,detector_cpu_max,mean,6.508751020436243,5
hybrid,fault_free,detector_cpu_max,median,6.371300200729468,5
hybrid,fault_free,detector_cpu_max,std,0.3231273147485173,5
hybrid,fault_free,detector_cpu_max,p95,6.8629702383521805,5
hybrid,fault_free,detector_cpu_max,min,6.152143023608607,5
hybrid,fault_free,detector_cpu_max,max,6.870866622774987,5
hybrid,fault_free,detector_cpu_mean,count,5,5
hybrid,fault_free,detector_cpu_mean,mean,4.143022071948889,5
hybrid,fault_free,detector_cpu_mean,median,4.121124829307237,5
